,created_at,date,tweet
114,1649462221000.0,2022-04-08 16:57:01,START TO MAKE MONEY FAST                                                                            CLICK HERE 👉🏻  https://t.co/UN9ABVxi0I  #Huobi #BTC #CRO #cryptocurrencies #OpenSeaNFT #LISA #PBKSvGT #WeLoveYouJimin #Metaverse #WeLoveYouJin #BeastMovie #Miami #USA #ROSE  https://t.co/2akiCVehCX
115,1649462219000.0,2022-04-08 16:56:59,tabi ya bedavadan toplayın tabiki . bu alanlar 48 k tekrar satsa buyuk kar 😀 #btc #holo #raca #eth #bitcoin #ceek #dego #aioz
116,1649462218000.0,2022-04-08 16:56:58,@crypopoly @bitcoinpanda69 Amazing! I rotated my leveraged BTC into Near eco 10 days ago 😊 If you’re in stables I hope that you’re bidding rn
117,1649462217000.0,2022-04-08 16:56:57,"🐸 FAKEBANKSY listed for 0.1 BTC ($4,232.82) 🐸   https://t.co/WbKxYvdWgO"
118,1649462216000.0,2022-04-08 16:56:56,@Trader_Jibon Hope is alive as for as BTC is between these lines  https://t.co/RwKXJJVVsT
119,1649462216000.0,2022-04-08 16:56:56,@CNBC Yet Tesla still doesn't accept $BTC
120,1649462216000.0,2022-04-08 16:56:56,"@carolll_b I’m a Morning, Evening and Night person #BTC don’t sleep 😴 Bag runner 24/7"
121,1649462216000.0,2022-04-08 16:56:56,@andresbarca15 Watched and learned the space since btc’s beginnings….first bought 2018…xrp but ive learned a lot since then
122,1649462213000.0,2022-04-08 16:56:53,"#AUDUSDT Bear Alert!  5X Volume Price:      0.7429 5-min %: -0.027% Volume:  $170,541   #crypto #whale #btc #eth #AUD $AUD  https://t.co/0ud9xSU84q"
123,1649462212000.0,2022-04-08 16:56:52,@coinstats #BTC 🚀 #ETH  🚀 #BNB 🚀
124,1649462209000.0,2022-04-08 16:56:49,"already give me the 2,500 dollars there for me that btc will not reach 50 thousand dollars until April 20th"
125,1649462209000.0,2022-04-08 16:56:49,#Colombia  Datos económicos Abril 8  #Dólar TRM 3777 subió $6 #DJ subió 137 pts(0.4%)34721 #NASDAQ bajó 186 pts(-1.3%)13711 #SP500 bajó 11 pts (-0.2%)4488 #MSCICOLCAP bajo 3 pts (-0.2%)1625 #ORO 1948 subió $17 #WTI 97.8 subió $1 #BRENT 102.3 subió $0.9 #BTC 42261 bajó $1267  https://t.co/xoOFqfo1v5
126,1649462208000.0,2022-04-08 16:56:48,"🔻🔻🔻 $1,013,900 BTCUSD SHORTED @$42,196.7 on #Binance (23:56:48 UTC) #BTC #cryptocurrency"
127,1649462205000.0,2022-04-08 16:56:45,マイニングの新時代！パソコンがあれば誰でも簡単にBTCが手に入る！  https://t.co/jHt7HQgliN #BTC　#仮想通貨　#マイニング　#ビットコイン
128,1649462203000.0,2022-04-08 16:56:43,@gemhostofficial @RonaldoYClub @Block_Flash @BTC_NFT @CryptoZillaVC  https://t.co/hN9Gtd0FAa
129,1649462201000.0,2022-04-08 16:56:41,@BitBitCrypto Keep #BTC ponzi free
130,1649462201000.0,2022-04-08 16:56:41,@CryptoHodlerId @Noah_HQ @coinkit_ #BTC
131,1649462200000.0,2022-04-08 16:56:40,Tesla　BTCマイニング💥💥  https://t.co/oEQPZwRQkY
132,1649462197000.0,2022-04-08 16:56:37,Thing is many coins are charting equally.. My guess is many will Pamp together.  #btc $loom $doge $shib $xyo $ach $amp $suku $tru
133,1649462193000.0,2022-04-08 16:56:33,"The $BTC key: I found the $BTC bot algo. well, that’s what im going with. ….. …………….. …………… ……………. ………………. ……………… ………………. ……………………… ……………… …………… ……… ………………… ……………….. ……………….…  https://t.co/iDfYV8vBBd  https://t.co/c3gs5TUOIT"
134,1649462191000.0,2022-04-08 16:56:31,"$BTC alts haven’t been absolutely crushed the past few weeks, if you ain’t loading up on the good ones idk what you doing ☝"
135,1649462190000.0,2022-04-08 16:56:30,راعي الشورت لي الحين ماصكرت ؟ . باذن الله ارتداد قادم للبتكوين 🕐🟢 +  اغلاق اسبوعي جميل  #BTC #Tether  https://t.co/zZ1F4r6S3r
136,1649462190000.0,2022-04-08 16:56:30,Üyelerden Gelenler #bat  #btc #crypto  Discord sunucumuza katilin 👇  Link:  https://t.co/jPITWYRQCz  https://t.co/FyNRW9UFJ3
137,1649462188000.0,2022-04-08 16:56:28,$BTC booming 💥  bitcoin 50k next has to be fuck you bears. 📣
138,1649462187000.0,2022-04-08 16:56:27,@oniku___man BTCをお願いします！
139,1649462187000.0,2022-04-08 16:56:27,"There are members of hidden homofelis family. They are strong, energyic, reckless, furious and at the same time pleasant.    https://t.co/D0UjqpFoNZ @opensea  #nft #OpenSeaNFT #opensea #BTC #Binance #ETH #PolygonNFT  https://t.co/X7yzVSDrIj"
140,1649462186000.0,2022-04-08 16:56:26,"#Wadzpay is killing it up 10% despite #BTC , I wonder what the big announcement is going to be?  MC is currently 60m  What will the Market Cap turn into after the big announcement next week?"
