,created_at,date,tweet
102,1649635074000.0,2022-04-10 16:57:54,@princevegetabtc Quedo demostrado q los hackers roban $BTC o $ETH. Nadie se arriesga x $DOT. Se entiende? Como mucho estas 2 criptos son las q se holdean. El resto es humo
103,1649635072000.0,2022-04-10 16:57:52,"🚀🚀🚀 $2,865,441 BTCUSDT LONGED @$42,150.00 on #Binance (23:57:52 UTC) #BTC #cryptocurrency"
104,1649635072000.0,2022-04-10 16:57:52,"🐋📉【Sell】 BTCUSDT Qty：$2,865,441（67.9 BTC）🐳🐳🐳🐳🐳 Price：$42,150 [23:57:52 UTC] on Binance Futures"
105,1649635072000.0,2022-04-10 16:57:52,O BTC caiu para R$ 200.934 - 😥
106,1649635069000.0,2022-04-10 16:57:49,"$BTC Testere modunda iken bile kaybetmiyorsak ve hatta kazanabiliyorsak risk yönetimimizi yapabiliyoruz demek ki. Disiplin elden bırakılmamalı.   Haa bir de, sürekli ekran takip edilmemeli. Yoksa psikolojik olarak çok yorulursunuz."
107,1649635067000.0,2022-04-10 16:57:47,Elon Musk Suggests Making Dogecoin a Payment Option for Twitter Blue Service – Altcoins Bitcoin News #bitcoin #binance #btc #crypto #news #covid #SHIBARMY  #CryptocurrencyNews 🔥Joining the Mega Token Carnival!  https://t.co/3gyIcR8Lzd  https://t.co/ZzVRNiqHbR
108,1649635063000.0,2022-04-10 16:57:43,$BTC bulls are being scalped and played but they are too ignorant to know this. 💟
109,1649635063000.0,2022-04-10 16:57:43,@EnnufTea @JeffWeimar @womenwarriorsc_ @DrClintBarton1 @FereezHera @rosalina_btc @AlfredoWolfe3 @ketiziu
110,1649635062000.0,2022-04-10 16:57:42,#BTC Kapanış hiç hoş durmuyor.  https://t.co/NdiWlgqpYN
111,1649635058000.0,2022-04-10 16:57:38,I could see Solana pulling a BSV and being it’s own island segregated from btc and the evm chains with its own little culture of mostly dogshit with a handful of phenomenal projects
112,1649635057000.0,2022-04-10 16:57:37,"@DividendLlover @BTC_for_Freedom @dxsale Rly? Sounds like nonsense but I try, why not. Maybe that's my finest hour finally lmao"
113,1649635057000.0,2022-04-10 16:57:37,On a Sunday evening I like to:  - relax - think about the week ahead - do a few things ahead of time to start the week better - lose my life’s savings on a BTC long - cook a good quality meal
114,1649635056000.0,2022-04-10 16:57:36,Btc haftalık kapanış öncesi fikirlerim değişmiş değil..  https://t.co/TfScibhmEx
115,1649635056000.0,2022-04-10 16:57:36,"Historically Accurate On-Chain Indicator Shows Bitcoin (BTC) Has Asymmetric Upside, Says Crypto Analyst - The Daily Hodl via BTCnews for iOS  https://t.co/zeyrax62xy"
116,1649635053000.0,2022-04-10 16:57:33,"Did you know, that Bitcoin (BTC) has a higher market cap than the Bank of America? 🧐  #cryptocurrecy #cryptocurrencies #CoinMarketCap #NFT #NFTs #NFTCommumity"
117,1649635050000.0,2022-04-10 16:57:30,#BTC filled CME gap  There is still room to fall to make a higher low but  Bitcoin surprises everyone with opposite moves  https://t.co/KOjGIxUXlv
118,1649635048000.0,2022-04-10 16:57:28,"@Sancho_Brook @BTC_for_Freedom Btw, have heard about a modern launchpad..Called @dxsale. they frankly have millions of positive feedbacks. People say, it's truly easy to mint and launch using their tools. No need to have programming knowledge etc."
119,1649635048000.0,2022-04-10 16:57:28,@RanaMallah what token is pegged to btc?
120,1649635047000.0,2022-04-10 16:57:27,@gemhostofficial @RonaldoYClub @Block_Flash @BTC_NFT @CryptoZillaVC Done  https://t.co/WTsgeKOUFz
121,1649635045000.0,2022-04-10 16:57:25,"#RUNE - long alert 🤑💸  Exchange     : FTX Market         : $RUNE - $USD Volume        : $110,857 Price            : $8.9226  $BTC #BTC $ETH #ETH  For live Whale Trade Flow, check -  https://t.co/qEq8Ymgdoc  https://t.co/DJWX9emyqF"
122,1649635045000.0,2022-04-10 16:57:25,"[Live] BTC Rejected the 3 day moving average, where to now? Live Technical Analysis!  https://t.co/go9kOA6msE"
123,1649635042000.0,2022-04-10 16:57:22,@gemhostofficial @RonaldoYClub @Block_Flash @BTC_NFT @CryptoZillaVC Done 💜
124,1649635041000.0,2022-04-10 16:57:21,"💥Daily Crypto Twitter Recap💥  🎉Most Positive Mentions: $DGB, $LTC, $ADA  🔥Most Engaged Tweet ( $ETH ):  https://t.co/zNo74iHrly…  ⚡Most Influental Tweet ( $BTC ):  https://t.co/uFLyriksAl…  #Coinzone #Crypto #Blockchain #Metaverse #DeFi #NFT #NFTs #CryptoNews #cryptocurrency  https://t.co/q5sTzWz352"
